text,label
번호 한번만 확인해 주시겠어요,0
네 확인되었습니다 연락 받으실 전화번호가 어떻게 되십니까,0
지금 이 전화번호 안 뜨지요,0
예 그럼 방금 말씀해 주신 성함과 전화 번호를요,0
성명 주소 전화번호 정보 제공에 동의해 주시겠습니까,0
우선 고객님 전화번호 뭔지 알려 주세요,0
전화번호랑 성함이 어떻게 되세요,0
예 번호랑 이름 #@전번# #@이름#입니다,0
성명 주소 전화번호 정보 제공에 동의해 주시겠습니까,0
이전에 접수하셨던 고객님 전화번호가 어떻게 되십니까,0
연락 가능하신 전화번호를 알려 주시면 따로 전화 드리고 있습니다,0
네 그럼 번호 알려 드릴게요 #@전번#이에요,0
네 고객님 몇 가지 확인하겠습니다 전화번호가 어떻게 되십니까,0
고객님 전화번호가 어떻게 되십니까,0
고객님 연락 가능하신 핸드폰 번호 불러주세요,0
아니요 지금 이 지역 번호로 연락을 드릴까 해요,0
백업 핀 번호로 넘어갔는데 백업 핀 번호를 몰라요,0
예 죄송하지만 고객님 휴대폰 번호랑 성함 좀 말씀해 주시겠어요,0
네 핸드폰 번호 한번 불러주세요,0
네 모델명 불러드릴게요 #@번호#에요,0
전화번호 남겨주시면 입고 시 문자 발송해 드리겠습니다,0
연락 가능한 전화번호 불러주시겠습니까,0
고객님의 성함과 전화번호 어떻게 되십니까,0
먼저 고객님 전화번호와 성함만 말씀해 주시겠습니까,0
접수하실 때 남겨주셨던 고객님 성함과 전화번호 부탁 드립니다,0
고객님 성함과 전화번호 주소 부탁 드리겠습니다,0
고객님 성함과 연락 가능하신 전화번호 불러 주시겠습니까,0
고객님 전화번호 남겨주시면 신속하게 전화 드리겠습니다,0
혹시 연락처는 다른 번호는 없으십니까,0
휴대폰 번호 #@전번# 이요,0
예 사무실 번호 #@전번# 으로 하겠습니다,0
네 연락 받으실 분 성함과 전화번호가 어떻게 되십니까,0
걸어주신 번호로 다시 연락 주시면 됩니다,0
"네 고객님, 먼저 전화번호랑 성함이 어떻게 되세요",0
네 그럼 고객님 전화번호가 어떻게 되십니까,0
네 번호는 #@전번#요,0
뒤에가 #@번호#로 끝나고 육십 인치에요,0
연락 주신 고객님 성함과 전화번호 말씀해 주시겠습니까,0
다른 번호도 같이 등록이 되어있으신데요,0
네 맞습니다 고객님 그 전화번호도 그대로 둘까요,0
네 그래주세요 그 번호도 맞아요,0
전화번호 어떻게 되세요,0
네 전화번호는 #@전번#입니다,0
특정 번호만 발신이 안되세요 아니면 모든 전화가 안되는 거세요,0
번호 상관 없이 아예 전화가 안 걸려요,0
전화번호로 한 번 더 확인해볼텐데요 잠시만 더 기다려주시겠습니까,0
혹시 그 계약자분 전화번호가 몇번이세요,0
번호를 알려주기 전에 그런 할인이 되는지 안되는지 말해주세요,0
네 전화 안합니다 따님 전화번호가 몇번이세요,0
등록되어있는 전화번호 확인 해야되기 때문에 사위분 번호가 필요해요,0
번호는 모르고 주민등록번호는 알아요,0
저희가 주민등록번호로는 조회가 안돼요,0
예 번호 한번 확인해주셔서 연락주셔야 될거 같으세요,0
핸드폰 번호를 알아야 되지요 좀 이따 다시 전화드릴게요,0
먼저 계약자 님의 전화번호 말씀 부탁 드리겠습니다,0
전화번호가 #@전번#이거든요 그 분이,0
고객님 죄송하지만 불러주신 전화번호로는 조회가 안 되는데요,0
우선 계약자님 전화번호가 어떻게 되십니까,0
여기 전화번호가 #@전번#이요,0
고객님 연락 가능하신 전화번호 한번 불러주시겠습니까,0
예 제 전화번호가 #@전번#이요,0
네 그러시니까 이거 #@번호# 에러는요,0
에러 번호 확인 가능하십니까,0
예 번호가 #@번호#예요,0
송장 배송 번호 드릴게요,0
휴대폰 번호 말씀해 주시겠습니까,0
전화 번호와 성함은 어떻게 되십니까,0
이름이 #@이름#이고 전화번호는 #@전번#이요,0
휴대폰 번호 한번 말씀해 주시겠어요,0
비밀번호 아이디가 안 맞는다고요,0
네 비밀번호를 바꾸셨어요,0
#@전번#입니다 제 번호가,0
그러시면 연락 가능한 핸드폰 번호 어떻게 되세요,0
송장 번호 택배사로 직접 전화 주셔야 될 거 같습니다,0
고객님 제가 이력 저장을 위해서 혹시 전화번호와 성함이 어떻게 되세요,0
또 휴대폰 번호 말씀해주시겠습니까,0
이름은 #@이름# 번호는 #@전번#입니다.,0
네 성함하고 휴대폰 번호 확인 부탁드리겠습니다,0
그러셨나요 전화번호가 혹시 어떻게 되세요,0
이게 전화번호가 #@전번#이요,0
성함하고 휴대폰 번호 말씀해 주시겠습니까,0
예 전화번호가 어떻게 되시는데요,0
네 문의사항이 있는데 이게 번호가 없더라구요,0
이게 이쪽에 문의사항 번호가 없더라구요,0
전화번호와 성함이 어떻게 되십니까,0
#@번호# #@이름#으로 남겨주세요,0
결제 비밀번호 이거를요,0
고객님 결제 비밀번호는 은행사 쪽에 문의해주셔야 합니다,0
성함과 번호가 어떻게 되십니까,0
지금 전화주신 번호로 연락 드리면 될까요,0
네 이 번호로 다시 연락주세요,0
주문자분 성함이랑 휴대폰번호 말씀해주시겠습니까,0
고객님 성함이랑 전화번호가 어떻게 되십니까,0
예 #@이름#이구요 전화번호는 #@전번#입니다,0
예 그런데 여기 전화번호를 몰라서 일일사에 물어봤거든요,0
저희 고객센터 전화번호도 문자 발송 해드리도록 하겠습니다,0
예 제 이름은 #@이름#이고 전화번호는 #@전번#이에요,0
죄송합니다 고객님 혹시 전화번호가 어떻게 되세요,0
여기 전화번호가 #@전번#입니다,0
상담 가능하신 전화번호랑 부재 중이실 때 비상 연락망 어떻게 되십니까,0
제 번호는 #@전번#이고요 비상 연락망은 #@전번#이에요,0
택배 받으실 분 성함과 전화번호는 어떻게 되세여,0
저 #@이름# #@번호#이에요,0
네 그럼 연락을 집 전화번호로 해주시겠어요,0
#@전번#입니다 이 번호로 전달 좀 해주세요,0
네 말씀주신 번호로 연락드리겠습니다,0
혹시 이전 설치하시려는 정수기 고객번호 혹시 확인 가능할까요,0
고객번호는 잘 몰라서요,0
네 #@이름#이시고 번호는요,0
네 #@전번#입니다 번호는요,0
네 그럼 성함과 전화번호 말씀해 주시겠습니까,0
혹시 고객님 연락 가능한 번호가 어떻게 되십니까,0
네 번호가 #@전번#입니다,0
네 그러면 저희 전문 상담가가 이 번호로 연락드리겠습니다,0
네 그럼 성함과 전화번호 좀 말씀해 주시겠어요,0
어떤 개인정보요 이름이랑 전화번호 이런거요,0
네 맞습니다 고객님 이름 전화번호 주소 수집하였습니다,0
고객님 저희쪽에 남겨주실 전화번호가 어떻게 되십니까,0
번호는 이 번호 그대로인데 불러드릴까요,0
전화번호가 #@전번#이구요,0
전화번호는 #@전번#입니다,0
예 달서구 손현동이구요 전화번호는 #@전번#입니다,0
택배 받으실 분의 성함과 전화번호 말씀해 주시겠어요,0
아까 말씀해주신 번호로 전달해 드리면 될까요,0
네 이 번호밖에 안 써요,0
서비스 만족도 조사를 위해 성명과 전화번호 제공에 동의 해주시겠습니까,0
성함과 연락 받을 전화번호 어떻게 되시나요,0
이름은 #@이름#이고 전화번호는 #@전번#이구요 바로 연락주시나요,0
지금 걸어주신 번호와 성함 말씀 해주시겠습니까,0
네 번호는 #@전번#이고요 #@이름#입니다,0
그러시면 저희 연락 가능한 전화번호와 주소를 알려주시겠습니까,0
예 전화번호는 #@전번#이고 여기는 부산시 사상구 #@주소#입니다,0
저희가 임시 비밀번호를 안내해 드릴게요,0
임시 비밀번호를 입력해 보시겠습니까 뜨는거요,0
이제 저희가 비밀번호 발송해 드릴 테니까,0
아 그럼 아이디랑 비밀번호를 하는거죠,0
비밀번호 고객님 저희가요 저희도 열람할 수 없어요,0
비밀번호는 따로 문자가실 겁니다,0
전화번호와 성함 주소 확인 부탁드리겠습니다,0
연락 가능한 전화번호 성함 확인하겠습니다,0
이름은 #@이름#이고요 번호는 #@전번#입니다,0
연락 가능한 핸드폰 번호와 성함 어떻게 되십니까,0
제 핸드폰 번호가요 #@전번#이고 이름은 #@이름#입니다,0
혹시 연락 가능한 다른 번호 있으시면 하나 더 말씀해 주시겠습니까,0
잠시만요 번호가  #@전번#이에요,0
저희가 증상과 번호 그쪽에 전달해드리도록 하겠습니다,0
연락 가능한 핸드폰 번호와 성함이 어떻게 되시나요,0
이름은 #@이름#이고 전화번호는 #@전번#입니다,0
전화번호가 화면에 뜨잖아요,0
휴대폰 번호가 몇 번이십니까,0
휴대폰 번호가 #@전번#이요,0
죄송합니다만 번호 좀 다시 불러주시겠습니까,0
번호는 #@전번# 여기로 주세요,0
성함 전화번호 정보제공에 동의해주시겠습니까,0
#@전번# 번으로 끝나는 번호세요 혹시 변경된 부분은 없으시구요,0
네 본인 확인 차 주민번호상 생년월일은 어떻게 되십니까,0
네 없어요 #@번호#이요,0
방문시 연락 가능하신 번호 몇 번으로 해드릴까요,0
네 제 번호로 해주세요,0
#@상품# 번호 들어가는 건데,0
동생 번호 알려드릴테니까요,0
네 동생 번호가요 #@전번#입니다,0
예 고객님 휴대전화번호는 어떻게 되십니까,0
네 남겨주신 번호로 배송일자가 전달 될 예정입니다,0
네 접수 도와드릴게요 고객님 성함과 전화번호가 어떻게 되세요,0
이름은 #@이름#이고 번호는 #@전번#이에요,0
가입자분 성함과 전화번호 어떻게 되십니까,0
#@이름#이구요 전화번호는 #@번호#요,0
이 번호로 조회가 되시는데요 혹시 각각의 주소지가 어떻게 되십니까,0
네 그러시면 이 번호로 다시 연락주시면 됩니다 기다리겠습니다,0
성함과 전화번호가 어떻게 되십니까,0
사용하시는 전화번호랑 성함은 혹시 어떻게 되세요,0
네 정확한 상담 위해 성함 전화번호 제공에 동의해주시겠습니까,0
삼자에게 전화왔을 때에는요 전화번호가 나타나고 두개가 딱 나타납니다,0
고객님 전화번호와 성함으로 예약을 해놨습니다,0
고객님 성함과 전화번호 그리고 사용하시는 계정이 어떻게 되시죠,0
그럼 비밀번호가 잘못된게 아니라는 얘기네요 계정이 뭔가요,0
고객님 성함과 고객님 전화번호 한 번 불러주시겠습니까,0
예 #@이름#이구요 전화번호가 #@전번#이에요,0
네 일정 확인하시고 이 번호로 연락주세요 감사합니다,0
네 고객님 다시 이 번호로 연락 주시면 안내 도와드리겠습니다,0
연락받으실 전화번호와 성함 확인 요청드리겠습니다,0
서비스만족도 조사를 위해서 성함과 전화번호 정보제공에 동의해주셨고요,0
휴대폰핀 번호찾기랑 잠금해지를 클릭을 하시면 진행순서가 있으세요,0
휴대폰 화면 잠금해제하고 휴대폰 핀번호찾기가 보이실꺼에요,0
네 고객님 성함과 연락 가능하신 번호 말씀해주시겠어요,0
네 제 이름은 #@이름#이고 전화번호는 #@전번#이에요,0
기사님 번호를 따로 알려주실 수 있나요,0
개인 전화번호는 말씀드리기 곤란하고요,0
예 렌탈 계약자님 성함과 휴대폰 번호가 어떻게 되십니까,0
예 번호 안내해드릴텐데 메모 가능하세요,0
비밀번호가 지금 잠기셨어요 고객님,0
그러십니까 고객님 핸드폰 비밀번호 패턴이 잠기신거고요,0
전화번호가 어떻게 되십니까 성함하고요,0
기사님 핸드폰 번호 알려드릴까요,0
그 전화번호 성함 주소한번 말씀주시겠습니까,0
전화번호는 #@전번# 이걸로 한 번 확인해봐주세요,0
전화번호 #@전번# 다시 확인해 보겠습니다,0
예 그러면 대구 지역에 센터 전화번호 좀 알려주세요,0
고객님 성함과 통화 가능하신 전화번호가 어떻게 되십니까,0
네 이름은 #@이름#이구요 전화번호는 #@전번#이에요,0
네 아까 번호랑 주소는 다 말씀드렸죠,0
성명 주소 전화번호 제공에 동의해 주시겠습니까,0
네 고객님 전화번호를 알려주실 수 있으실까요,0
네 제 전화번호가 #@전번#이요,0
그 전화번호로 안오고 그냥 핸드폰 번호로 왔어요,0
고객님 혹시 전화번호는 알고 계세요,0
네 통신사 전화번호 안내 해드리겠습니다 #@전번#입니다,0
고객님 수리하셨던 휴대폰 번호를 알려주세요,0
네 그럼 분실하셨던 휴대폰 번호 말씀해주시겠어요,0
네 전화번호가 #@전번#이에요,0
고객님 수리하셨던 휴대폰 번호를 알려주세요,0
그럼 구매 하실 때 등록한 전화번호로 조회를 한 번 해드려 볼게요,0
고객님 사용하시는 번호가 어떻게 되시죠,0
내 번호가 #@전번# 입니다,0
고객님 번호가 #@전번# 이게 맞으신가요,0
이 번호로는 냉장고 밖에 없네요 이천팔년도에요,0
그러면 혹시 가족분들 번호를 알려주시겠어요,0
그럼 우리 아내 번호 #@전번#이요,0
네 전화번호는 어떻게 되십니까,0
